% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=892698, Wed Nov 24 16:27:57 2021, <python>{}</python>
1 4 0.0997880989319997 1.000049979622642 -98.95768671482509 -9.8957686714825087e+01 -58.39099187394935 -41.39470423411402   
2 8 0.09958179156681089 1.000049979622642 -98.95768671482509 -9.4540309570578387e+01 -67.0300108868687 -47.69092610868829   
3 12 0.09937986048185764 1.000049979622642 -98.95768671482509 -9.1045535567714225e+01 -74.72873300141075 -61.57113449133321   
4 16 0.09918152301593533 1.000049979622642 -98.95768671482509 -8.8607603542011930e+01 -69.5584742157778 -51.87324809249839   
5 20 0.0989861174035534 1.000049979622642 -98.95768671482509 -9.6574257285616483e+01 -88.23359857276662 -87.35693337637349   
6 24 0.09879397637741746 1.000049979622642 -98.95768671482509 -8.8833423054732151e+01 -72.9947024164241 -61.324941326634146   
7 28 0.09860445962848002 1.000049979622642 -98.95768671482509 -9.0103320107466629e+01 -73.18651611780152 -65.00173855239082   
8 32 0.09841752419182861 1.000049979622642 -98.95768671482509 -9.1688701591537338e+01 -85.04996509150189 -83.35991451976952   
9 36 0.09823300536433742 1.000049979622642 -98.95768671482509 -9.0581185751542222e+01 -86.71285580238438 -78.76703804427234   
